time,dF/F,behavior
69991.441,-0.382,hind lick
70058.099,-0.489,hind lick
70124.758,-0.655,hind lick
70191.413,-0.777,hind lick
70258.072,-0.872,walking
70324.732,-0.92,walking
70391.388,-0.921,walking
70458.043,-0.902,walking
70524.7,-0.903,walking
70591.362,-0.895,walking
70658.015,-0.883,walking
70724.678,-0.852,walking
70791.332,-0.825,walking
70857.988,-0.816,fore lick
70924.646,-0.815,fore lick
70991.307,-0.827,fore lick
71057.962,-0.838,fore lick
71124.622,-0.827,fore lick
71191.276,-0.835,fore lick
71257.939,-0.831,fore lick
71324.594,-0.861,fore lick
71391.254,-0.873,fore lick
71457.908,-0.896,fore lick
71524.568,-0.894,fore lick
71591.222,-0.888,fore lick
71657.883,-0.899,fore lick
71724.542,-0.913,fore lick
71791.199,-0.955,fore lick
71857.854,-0.962,fore lick
71924.511,-0.941,fore lick
71991.168,-0.936,fore lick
72057.83,-0.903,fore lick
72124.485,-0.897,fore lick
72191.144,-0.871,fore lick
72257.801,-0.863,fore lick
72324.457,-0.829,fore lick
72391.116,-0.839,fore lick
72457.773,-0.828,fore lick
72524.437,-0.833,fore lick
72591.092,-0.852,fore lick
72657.747,-0.825,fore lick
72724.405,-0.821,fore lick
72791.068,-0.781,fore lick
72857.723,-0.798,fore lick
72924.379,-0.811,fore lick
72991.038,-0.826,fore lick
73057.698,-0.852,fore lick
73124.352,-0.859,fore lick
73191.012,-0.877,fore lick
73257.67,-0.875,fore lick
73324.328,-0.903,fore lick
73390.986,-0.866,fore lick
73457.646,-0.874,fore lick
73524.301,-0.889,fore lick
73590.959,-0.887,fore lick
73657.615,-0.934,fore lick
73724.276,-0.919,fore lick
73790.936,-0.974,fore lick
73857.593,-0.984,fore lick
73924.252,-1.003,fore lick
73990.909,-0.989,fore lick
74057.565,-1.022,fore lick
74124.22,-0.999,fore lick
74190.878,-0.988,fore lick
74257.538,-1.028,fore lick
74324.194,-0.976,fore lick
74390.855,-1.003,fore lick
74457.516,-0.985,fore lick
74524.169,-0.957,fore lick
74590.828,-0.954,fore lick
74657.489,-0.928,fore lick
74724.146,-0.935,fore lick
74790.805,-0.904,fore lick
74857.457,-0.912,fore lick
74924.118,-0.861,fore lick
74990.773,-0.899,fore lick
75057.431,-0.889,fore lick
75124.09,-0.889,fore lick
75190.746,-0.927,fore lick
75257.41,-0.906,fore lick
75324.066,-0.95,fore lick
75390.722,-0.941,fore lick
75457.383,-0.953,fore lick
75524.039,-0.942,fore lick
75590.699,-0.95,fore lick
75657.356,-0.933,fore lick
75724.009,-0.92,fore lick
75790.673,-0.899,fore lick
75857.33,-0.844,fore lick
75923.988,-0.867,fore lick
75990.641,-0.842,fore lick
76057.3,-0.814,fore lick
76123.961,-0.807,fore lick
76190.62,-0.751,fore lick
76257.277,-0.72,fore lick
76323.933,-0.701,fore lick
76390.589,-0.687,fore lick
76457.246,-0.641,fore lick
76523.906,-0.65,fore lick
76590.564,-0.618,fore lick
76657.22,-0.648,fore lick
76723.878,-0.664,fore lick
76790.538,-0.649,fore lick
76857.194,-0.653,fore lick
76923.852,-0.651,fore lick
76990.509,-0.627,fore lick
77057.169,-0.607,fore lick
77123.83,-0.648,fore lick
77190.484,-0.707,fore lick
77257.143,-0.766,fore lick
77323.799,-0.811,fore lick
77390.456,-0.855,walking
77457.114,-0.887,walking
77523.77,-0.914,walking
77590.429,-0.942,walking
77657.088,-0.92,walking
77723.75,-0.88,walking
77790.405,-0.871,walking
77857.066,-0.849,walking
77923.721,-0.833,walking
77990.375,-0.813,walking
78057.039,-0.804,walking
78123.692,-0.721,walking
78190.353,-0.64,walking
78257.007,-0.563,walking
78323.666,-0.477,walking
78390.325,-0.41,walking
78456.984,-0.37,walking
78523.64,-0.301,walking
78590.302,-0.253,walking
78656.956,-0.231,walking
78723.612,-0.2,walking
78790.27,-0.109,walking
78856.932,-0.033,walking
78923.585,0.014,walking
78990.244,0.058,walking
79056.902,0.055,walking
79123.563,0.027,walking
79190.221,-0.003,walking
79256.879,-0.008,walking
79323.534,-0.025,walking
79390.193,-0.067,walking
79456.849,-0.079,walking
79523.506,-0.128,walking
79590.163,-0.144,walking
79656.823,-0.157,walking
79723.481,-0.219,idle
79790.142,-0.339,idle
79856.799,-0.43,idle
79923.457,-0.493,idle
79990.111,-0.556,idle
80056.772,-0.59,idle
80123.426,-0.621,idle
80190.085,-0.617,idle
80256.744,-0.652,idle
80323.402,-0.674,idle
80390.061,-0.664,idle
80456.716,-0.674,idle
80523.377,-0.651,idle
80590.038,-0.662,idle
80656.695,-0.667,idle
80723.353,-0.654,idle
80790.012,-0.654,idle
80856.669,-0.659,idle
80923.325,-0.65,idle
80989.987,-0.655,idle
81056.644,-0.659,idle
81123.301,-0.652,idle
81189.958,-0.645,idle
81256.613,-0.644,idle
81323.271,-0.652,idle
81389.933,-0.661,idle
81456.59,-0.672,idle
81523.251,-0.687,idle
81589.904,-0.677,hind lick
81656.562,-0.67,hind lick
81723.225,-0.609,hind lick
81789.877,-0.557,hind lick
81856.54,-0.53,hind lick
81923.197,-0.493,hind lick
81989.856,-0.463,hind lick
82056.512,-0.436,hind lick
82123.173,-0.39,hind lick
82189.828,-0.357,hind lick
82256.489,-0.31,hind lick
82323.144,-0.241,hind lick
82389.806,-0.217,hind lick
82456.461,-0.222,hind lick
82523.119,-0.176,hind lick
82589.78,-0.152,hind lick
82656.439,-0.155,hind lick
82723.091,-0.198,hind lick
82789.755,-0.222,hind lick
82856.409,-0.246,hind lick
82923.065,-0.28,hind lick
82989.726,-0.319,hind lick
83056.387,-0.308,hind lick
83123.041,-0.341,hind lick
83189.698,-0.374,hind lick
83256.362,-0.421,hind lick
83323.013,-0.459,hind lick
83389.675,-0.48,hind lick
83456.331,-0.469,hind lick
83522.993,-0.514,hind lick
83589.649,-0.546,hind lick
83656.305,-0.601,hind lick
83722.964,-0.699,hind lick
83789.624,-0.723,hind lick
83856.28,-0.766,hind lick
83922.94,-0.805,hind lick
83989.598,-0.83,hind lick
84056.258,-0.906,hind lick
84122.91,-0.978,hind lick
84189.573,-0.998,hind lick
84256.226,-0.981,hind lick
84322.888,-0.966,hind lick
84389.542,-0.931,hind lick
84456.201,-0.915,hind lick
84522.859,-0.876,hind lick
84589.518,-0.868,hind lick
84656.178,-0.803,hind lick
84722.832,-0.722,hind lick
84789.492,-0.73,hind lick
84856.149,-0.732,hind lick
84922.806,-0.744,hind lick
84989.468,-0.744,hind lick
85056.124,-0.697,hind lick
85122.781,-0.616,hind lick
85189.439,-0.595,hind lick
85256.097,-0.591,hind lick
85322.757,-0.585,hind lick
85389.416,-0.565,hind lick
85456.073,-0.54,hind lick
85522.733,-0.522,hind lick
85589.393,-0.488,hind lick
85656.048,-0.492,hind lick
85722.706,-0.47,hind lick
85789.364,-0.404,hind lick
85856.023,-0.364,hind lick
85922.681,-0.284,hind lick
85989.34,-0.214,hind lick
86055.998,-0.195,hind lick
86122.652,-0.137,hind lick
86189.309,-0.126,hind lick
86255.974,-0.067,hind lick
86322.626,-0.021,hind lick
86389.286,-0.03,hind lick
86455.948,-0.026,hind lick
86522.601,-0.021,hind lick
86589.262,-0.03,hind lick
86655.92,-0.013,hind lick
86722.573,-0.016,hind lick
86789.236,-0.06,hind lick
86855.889,-0.038,hind lick
86922.551,-0.049,hind lick
86989.206,-0.111,hind lick
87055.865,-0.112,hind lick
87122.523,-0.153,hind lick
87189.181,-0.175,hind lick
87255.843,-0.269,hind lick
87322.497,-0.329,hind lick
87389.154,-0.346,hind lick
87455.812,-0.402,hind lick
87522.474,-0.493,hind lick
87589.134,-0.523,hind lick
87655.789,-0.544,hind lick
87722.448,-0.584,hind lick
87789.106,-0.585,hind lick
87855.764,-0.587,hind lick
87922.424,-0.614,hind lick
87989.077,-0.565,hind lick
88055.739,-0.579,hind lick
88122.398,-0.61,hind lick
88189.051,-0.614,hind lick
88255.712,-0.583,hind lick
88322.372,-0.583,hind lick
88389.029,-0.599,hind lick
88455.683,-0.56,hind lick
88522.342,-0.521,hind lick
88589.001,-0.504,hind lick
88655.659,-0.488,hind lick
88722.316,-0.467,hind lick
88788.977,-0.428,hind lick
88855.634,-0.427,hind lick
88922.291,-0.4,hind lick
88988.949,-0.393,hind lick
89055.609,-0.383,hind lick
89122.265,-0.383,hind lick
89188.92,-0.367,hind lick
89255.58,-0.359,hind lick
89322.237,-0.366,hind lick
89388.893,-0.35,hind lick
89455.557,-0.355,hind lick
89522.21,-0.333,hind lick
89588.871,-0.26,hind lick
89655.531,-0.204,hind lick
89722.189,-0.089,hind lick
89788.843,-0.01,hind lick
89855.502,0.139,hind lick
89922.158,0.248,hind lick
89988.815,0.356,hind lick
90055.479,0.463,hind lick
90122.137,0.556,hind lick
90188.795,0.611,hind lick
90255.451,0.646,hind lick
90322.106,0.7,hind lick
90388.768,0.65,fore lick
90455.423,0.6,fore lick
90522.085,0.52,fore lick
90588.738,0.425,fore lick
90655.401,0.328,fore lick
90722.057,0.184,fore lick
90788.712,0.059,fore lick
90855.373,-0.102,fore lick
90922.027,-0.206,fore lick
90988.687,-0.309,fore lick
91055.342,-0.386,fore lick
91122,-0.465,fore lick
91188.66,-0.5,fore lick
91255.319,-0.543,fore lick
91321.975,-0.611,fore lick
91388.633,-0.565,fore lick
91455.295,-0.502,fore lick
91521.953,-0.444,fore lick
91588.606,-0.415,fore lick
91655.264,-0.391,fore lick
91721.922,-0.373,fore lick
91788.581,-0.38,fore lick
91855.241,-0.399,fore lick
91921.901,-0.428,fore lick
91988.557,-0.453,fore lick
92055.212,-0.508,fore lick
92121.875,-0.525,fore lick
92188.532,-0.546,fore lick
92255.189,-0.546,fore lick
92321.846,-0.521,fore lick
92388.503,-0.502,fore lick
92455.163,-0.519,fore lick
92521.821,-0.501,fore lick
92588.481,-0.491,fore lick
92655.134,-0.465,fore lick
92721.794,-0.438,fore lick
92788.45,-0.39,fore lick
92855.107,-0.359,fore lick
92921.765,-0.336,fore lick
92988.427,-0.312,fore lick
93055.084,-0.269,fore lick
93121.739,-0.236,fore lick
93188.402,-0.228,fore lick
93255.06,-0.231,fore lick
93321.715,-0.244,fore lick
93388.371,-0.274,fore lick
93455.034,-0.299,fore lick
93521.689,-0.316,fore lick
93588.344,-0.318,fore lick
93655.008,-0.327,fore lick
93721.662,-0.269,fore lick
93788.322,-0.236,fore lick
93854.982,-0.142,fore lick
93921.64,-0.069,fore lick
93988.295,0.027,fore lick
94054.95,0.132,fore lick
94121.608,0.197,fore lick
94188.271,0.261,fore lick
94254.926,0.403,fore lick
94321.583,0.556,walking
94388.244,0.708,walking
94454.896,0.833,walking
94521.555,0.967,walking
94588.217,1.066,walking
94654.871,1.201,walking
94721.529,1.25,walking
94788.186,1.297,walking
94854.846,1.3,walking
94921.507,1.31,walking
94988.165,1.304,walking
95054.822,1.312,walking
95121.481,1.351,walking
95188.136,1.4,walking
95254.793,1.39,walking
95321.449,1.303,walking
95388.112,1.246,walking
95454.768,1.209,walking
95521.425,1.155,walking
95588.082,1.115,walking
95654.742,1.074,walking
95721.4,1.028,walking
95788.055,1.019,walking
95854.712,1.044,walking
95921.373,1.112,walking
95988.033,1.155,walking
96054.692,1.168,walking
96121.346,1.154,walking
96188.003,1.164,walking
96254.662,1.19,walking
96321.324,1.279,walking
96387.98,1.392,walking
96454.637,1.498,walking
96521.292,1.537,walking
96587.952,1.562,walking
96654.61,1.521,walking
96721.268,1.474,walking
96787.928,1.403,walking
96854.588,1.305,walking
96921.243,1.17,walking
96987.898,1.066,walking
97054.557,0.95,walking
97121.214,0.893,walking
97187.871,0.843,walking
97254.533,0.797,walking
97321.187,0.844,walking
97387.851,0.817,walking
97454.505,0.804,walking
97521.16,0.892,walking
97587.824,0.954,walking
97654.481,1.079,walking
97721.136,1.22,walking
97787.798,1.338,walking
97854.455,1.414,walking
97921.11,1.474,walking
97987.766,1.481,walking
98054.43,1.518,idle
98121.082,1.507,idle
98187.745,1.497,idle
98254.4,1.424,idle
98321.06,1.226,idle
98387.714,1.072,idle
98454.377,0.916,idle
98521.034,0.755,idle
98587.688,0.611,idle
98654.35,0.471,idle
98721.005,0.346,idle
98787.666,0.215,idle
98854.32,0.151,idle
98920.98,0.083,idle
98987.64,0.062,idle
99054.293,0.035,idle
99120.95,0.041,idle
99187.607,0.032,idle
99254.268,0.057,idle
99320.927,0.108,idle
99387.584,0.132,idle
99454.241,0.178,idle
99520.901,0.189,idle
99587.56,0.22,idle
99654.215,0.223,idle
99720.871,0.229,idle
99787.53,0.273,idle
99854.19,0.288,idle
99920.846,0.312,idle
99987.507,0.336,idle
100054.165,0.372,idle
100120.821,0.388,idle
100187.477,0.391,idle
100254.133,0.421,idle
100320.792,0.425,idle
100387.452,0.433,idle
100454.107,0.436,idle
100520.77,0.448,idle
100587.424,0.458,idle
100654.085,0.468,walking
100720.743,0.499,walking
100787.4,0.492,walking
100854.056,0.495,walking
100920.714,0.509,walking
100987.375,0.514,walking
101054.029,0.506,walking
101120.69,0.487,walking
101187.347,0.495,walking
101254.003,0.467,walking
101320.664,0.447,walking
101387.32,0.411,walking
101453.979,0.361,walking
101520.637,0.306,walking
101587.296,0.257,walking
101653.951,0.195,walking
101720.612,0.112,walking
101787.27,0.069,walking
101853.923,-0.007,walking
101920.585,-0.06,walking
101987.239,-0.135,walking
102053.901,-0.226,walking
102120.555,-0.287,walking
102187.217,-0.363,walking
102253.875,-0.434,walking
102320.533,-0.464,walking
102387.188,-0.476,walking
102453.849,-0.485,walking
102520.504,-0.473,walking
102587.164,-0.495,walking
102653.822,-0.499,walking
102720.475,-0.511,walking
102787.136,-0.496,walking
102853.791,-0.451,walking
102920.451,-0.398,walking
102987.109,-0.338,walking
103053.77,-0.256,walking
103120.426,-0.188,walking
103187.084,-0.177,walking
103253.74,-0.199,walking
103320.401,-0.244,walking
103387.055,-0.24,walking
103453.718,-0.206,walking
103520.372,-0.189,walking
103587.029,-0.152,walking
103653.686,-0.099,walking
103720.349,0.006,walking
103787.005,0.066,idle
103853.66,0.127,idle
103920.317,0.123,idle
103986.979,0.119,idle
104053.632,0.151,idle
104120.295,0.14,idle
104186.951,0.149,idle
104253.608,0.187,idle
104320.264,0.213,idle
104386.923,0.189,idle
104453.578,0.137,idle
104520.236,0.071,idle
104586.891,0.01,idle
104653.548,-0.049,idle
104720.207,-0.153,idle
104786.869,-0.263,idle
104853.526,-0.381,idle
104920.178,-0.46,idle
104986.837,-0.505,idle
105053.499,-0.613,idle
105120.155,-0.679,idle
105186.812,-0.698,idle
105253.468,-0.71,idle
105320.124,-0.709,idle
105386.783,-0.709,idle
105453.441,-0.725,idle
105520.096,-0.68,idle
105586.755,-0.654,idle
105653.414,-0.652,idle
105720.069,-0.644,idle
105786.727,-0.617,idle
105853.382,-0.615,idle
105920.042,-0.598,idle
105986.697,-0.608,idle
106053.359,-0.603,idle
106120.014,-0.597,idle
106186.669,-0.608,idle
106253.327,-0.614,idle
106319.984,-0.609,idle
106386.646,-0.59,idle
106453.298,-0.564,idle
106519.959,-0.598,idle
106586.617,-0.586,idle
106653.273,-0.59,idle
106719.928,-0.587,idle
106786.59,-0.601,idle
106853.248,-0.581,idle
106919.904,-0.583,idle
106986.558,-0.585,idle
107053.219,-0.579,idle
107119.872,-0.571,idle
107186.529,-0.561,idle
107253.188,-0.549,idle
107319.846,-0.566,idle
107386.501,-0.572,idle
107453.163,-0.568,idle
107519.816,-0.54,idle
107586.475,-0.549,idle
107653.134,-0.57,idle
107719.793,-0.592,idle
107786.449,-0.596,idle
107853.109,-0.6,idle
107919.76,-0.58,idle
107986.42,-0.587,idle
108053.076,-0.585,idle
108119.739,-0.566,idle
108186.39,-0.578,idle
108253.049,-0.576,idle
108319.708,-0.568,idle
108386.364,-0.576,idle
108453.019,-0.582,idle
108519.68,-0.578,idle
108586.334,-0.593,idle
108652.995,-0.575,idle
108719.651,-0.561,idle
108786.312,-0.539,idle
108852.969,-0.552,idle
108919.624,-0.577,idle
108986.283,-0.569,idle
109052.938,-0.581,idle
109119.598,-0.619,idle
109186.255,-0.621,idle
109252.913,-0.637,idle
109319.568,-0.643,idle
109386.223,-0.632,idle
109452.883,-0.631,idle
109519.538,-0.667,idle
109586.2,-0.657,idle
109652.852,-0.639,idle
109719.509,-0.657,idle
109786.169,-0.672,idle
109852.823,-0.659,idle
109919.481,-0.643,idle
109986.142,-0.649,idle
110052.796,-0.658,idle
110119.458,-0.655,walking
110186.11,-0.647,walking
110252.77,-0.647,walking
110319.429,-0.635,walking
110386.083,-0.656,walking
110452.744,-0.633,walking
110519.397,-0.623,walking
110586.06,-0.629,walking
110652.716,-0.64,walking
110719.37,-0.628,walking
110786.029,-0.636,walking
110852.687,-0.638,walking
110919.342,-0.638,walking
110986.001,-0.635,walking
111052.66,-0.623,walking
111119.315,-0.635,walking
111185.971,-0.653,walking
111252.631,-0.67,walking
111319.291,-0.678,walking
111385.944,-0.669,walking
111452.601,-0.681,walking
111519.256,-0.665,walking
111585.918,-0.68,walking
111652.576,-0.705,walking
111719.231,-0.698,walking
111785.886,-0.687,walking
111852.547,-0.7,walking
111919.206,-0.711,walking
111985.86,-0.721,walking
112052.521,-0.704,walking
112119.181,-0.661,walking
112185.841,-0.654,walking
112252.496,-0.619,walking
112319.156,-0.627,walking
112385.814,-0.635,walking
112452.472,-0.685,walking
112519.131,-0.698,walking
112585.79,-0.687,walking
112652.449,-0.656,walking
112719.109,-0.648,walking
112785.768,-0.633,walking
112852.426,-0.6,walking
112919.084,-0.546,walking
112985.749,-0.507,walking
113052.406,-0.503,walking
113119.067,-0.451,walking
113185.72,-0.374,walking
113252.379,-0.283,walking
113319.038,-0.171,walking
113385.697,-0.078,walking
113452.356,0.058,walking
113519.021,0.156,walking
113585.676,0.22,walking
113652.338,0.253,walking
113718.992,0.235,walking
113785.654,0.158,walking
113852.313,0.057,walking
113918.974,-0.057,walking
113985.634,-0.147,walking
114052.289,-0.206,walking
114118.95,-0.316,walking
114185.61,-0.381,walking
114252.265,-0.467,walking
114318.927,-0.536,walking
114385.583,-0.606,walking
114452.24,-0.71,walking
114518.906,-0.828,walking
114585.563,-0.892,walking
114652.218,-0.95,walking
114718.882,-0.95,walking
114785.535,-0.884,idle
114852.194,-0.775,idle
114918.856,-0.702,idle
114985.516,-0.616,idle
115052.173,-0.473,idle
115118.831,-0.295,idle
115185.495,-0.168,idle
115252.152,-0.133,idle
115318.811,-0.106,idle
115385.471,-0.077,idle
115452.127,0.018,idle
115518.785,0.095,idle
115585.448,0.217,idle
115652.105,0.42,idle
115718.764,0.666,idle
115785.425,0.88,idle
115852.085,1.085,idle
115918.744,1.276,idle
115985.397,1.447,idle
116052.058,1.53,idle
116118.719,1.6,idle
116185.378,1.695,idle
116252.034,1.845,idle
116318.693,2.003,idle
116385.358,2.153,idle
116452.01,2.24,idle
116518.672,2.376,idle
116585.332,2.418,idle
116651.989,2.428,idle
116718.648,2.383,idle
116785.312,2.322,idle
116851.965,2.28,idle
116918.627,2.246,idle
116985.283,2.24,idle
117051.942,2.256,idle
117118.606,2.23,idle
117185.265,2.224,idle
117251.924,2.198,idle
117318.578,2.2,idle
117385.242,2.201,hind lick
117451.896,2.234,hind lick
117518.558,2.239,hind lick
117585.213,2.291,hind lick
117651.878,2.274,hind lick
117718.533,2.286,hind lick
117785.192,2.305,hind lick
117851.854,2.364,hind lick
117918.513,2.421,hind lick
117985.169,2.43,hind lick
118051.832,2.442,hind lick
118118.489,2.473,hind lick
118185.149,2.467,hind lick
118251.81,2.491,hind lick
118318.463,2.489,hind lick
118385.126,2.475,hind lick
118451.784,2.448,hind lick
118518.442,2.469,hind lick
118585.1,2.445,hind lick
118651.764,2.46,hind lick
118718.419,2.438,hind lick
118785.079,2.304,hind lick
118851.739,2.037,hind lick
118918.394,1.76,hind lick
118985.053,1.533,hind lick
119051.713,1.3,hind lick
119118.374,1.08,hind lick
119185.033,0.87,hind lick
119251.692,0.667,hind lick
119318.352,0.448,hind lick
119385.012,0.26,hind lick
119451.667,0.066,hind lick
119518.33,-0.161,hind lick
119584.984,-0.331,hind lick
119651.646,-0.523,hind lick
119718.307,-0.705,hind lick
119784.962,-0.742,hind lick
119851.624,-0.69,hind lick
119918.28,-0.625,hind lick
119984.943,-0.583,hind lick
120051.594,-0.531,hind lick
120118.254,-0.509,hind lick
120184.91,-0.507,hind lick
120251.571,-0.518,hind lick
120318.226,-0.518,hind lick
120384.885,-0.522,hind lick
120451.539,-0.498,hind lick
120518.199,-0.484,hind lick
120584.859,-0.491,hind lick
120651.512,-0.507,hind lick
120718.17,-0.499,hind lick
120784.83,-0.488,hind lick
120851.483,-0.506,hind lick
120918.146,-0.495,hind lick
120984.799,-0.509,hind lick
121051.455,-0.535,hind lick
121118.117,-0.571,hind lick
121184.773,-0.596,hind lick
121251.43,-0.575,hind lick
121318.09,-0.599,hind lick
121384.748,-0.607,hind lick
121451.402,-0.621,hind lick
121518.058,-0.602,hind lick
121584.716,-0.649,hind lick
121651.375,-0.614,hind lick
121718.028,-0.628,hind lick
121784.686,-0.657,hind lick
121851.347,-0.653,hind lick
121918.002,-0.687,idle
121984.659,-0.643,idle
122051.319,-0.667,idle
122117.976,-0.635,idle
122184.635,-0.611,idle
122251.291,-0.635,idle
122317.945,-0.601,idle
122384.602,-0.588,idle
122451.266,-0.59,idle
122517.922,-0.598,idle
122584.574,-0.549,idle
122651.232,-0.575,idle
122717.892,-0.529,idle
122784.546,-0.535,idle
122851.205,-0.592,idle
122917.866,-0.626,idle
122984.524,-0.685,idle
123051.179,-0.696,idle
123117.834,-0.708,idle
123184.496,-0.665,idle
123251.152,-0.608,idle
123317.808,-0.568,idle
123384.469,-0.544,idle
123451.123,-0.5,idle
123517.778,-0.443,idle
123584.436,-0.407,idle
123651.099,-0.412,idle
123717.75,-0.469,idle
123784.412,-0.463,idle
123851.069,-0.422,idle
123917.722,-0.372,idle
123984.382,-0.331,idle
124051.04,-0.258,idle
124117.695,-0.237,idle
124184.357,-0.258,idle
124251.013,-0.29,idle
124317.669,-0.332,idle
124384.326,-0.342,idle
124450.985,-0.38,idle
124517.641,-0.445,idle
124584.299,-0.492,idle
124650.955,-0.483,idle
124717.611,-0.457,idle
124784.263,-0.441,idle
124850.928,-0.428,idle
124917.587,-0.427,idle
124984.245,-0.45,idle
125050.902,-0.483,idle
125117.556,-0.489,idle
125184.216,-0.499,idle
125250.871,-0.473,idle
125317.526,-0.445,idle
125384.188,-0.424,idle
125450.845,-0.387,idle
125517.499,-0.392,idle
125584.157,-0.378,idle
125650.814,-0.382,idle
125717.474,-0.36,idle
125784.13,-0.358,idle
125850.79,-0.354,idle
125917.447,-0.342,idle
125984.102,-0.313,idle
126050.762,-0.302,idle
126117.418,-0.28,idle
126184.072,-0.274,idle
126250.732,-0.299,idle
126317.384,-0.323,idle
126384.046,-0.332,idle
126450.703,-0.355,idle
126517.359,-0.319,idle
126584.017,-0.31,idle
126650.673,-0.292,idle
126717.33,-0.299,idle
126783.99,-0.289,idle
126850.645,-0.302,idle
126917.304,-0.323,idle
126983.959,-0.335,idle
127050.619,-0.367,idle
127117.275,-0.39,idle
127183.934,-0.402,idle
127250.588,-0.411,idle
127317.244,-0.422,idle
127383.907,-0.421,idle
127450.561,-0.435,idle
127517.219,-0.458,idle
127583.879,-0.461,idle
127650.533,-0.459,idle
127717.191,-0.475,idle
127783.846,-0.479,idle
127850.504,-0.491,idle
127917.164,-0.504,idle
127983.822,-0.511,idle
128050.481,-0.498,idle
128117.14,-0.514,idle
128183.794,-0.495,idle
128250.451,-0.491,idle
128317.114,-0.478,idle
128383.767,-0.461,idle
128450.426,-0.407,idle
128517.086,-0.341,idle
128583.741,-0.285,idle
128650.401,-0.206,idle
128717.057,-0.105,idle
128783.716,-0.042,idle
128850.374,0.008,idle
128917.036,0.07,idle
128983.691,0.124,idle
129050.347,0.157,idle
129117.009,0.224,idle
129183.666,0.265,idle
129250.327,0.357,idle
129316.98,0.414,idle
129383.641,0.428,idle
129450.297,0.419,idle
129516.955,0.399,idle
129583.616,0.371,idle
129650.274,0.386,idle
129716.932,0.35,idle
129783.589,0.35,idle
129850.244,0.377,idle
129916.902,0.407,idle
129983.563,0.404,idle
130050.22,0.431,idle
130116.877,0.436,idle
130183.533,0.434,idle
130250.192,0.389,idle
130316.85,0.393,idle
130383.51,0.417,idle
130450.169,0.423,idle
130516.827,0.418,idle
130583.486,0.434,idle
130650.14,0.367,idle
130716.799,0.369,idle
130783.46,0.358,idle
130850.118,0.335,idle
130916.776,0.31,idle
130983.435,0.31,idle
131050.089,0.286,idle
131116.75,0.266,idle
131183.406,0.263,idle
131250.067,0.254,idle
131316.726,0.221,idle
131383.379,0.201,idle
131450.04,0.222,idle
131516.696,0.225,idle
131583.353,0.219,idle
131650.011,0.221,idle
131716.673,0.202,idle
131783.326,0.179,idle
131849.989,0.183,idle
131916.646,0.177,idle
131983.302,0.159,idle
132049.965,0.174,idle
132116.62,0.177,idle
132183.276,0.172,idle
132249.938,0.182,idle
132316.591,0.198,idle
132383.249,0.164,idle
132449.907,0.129,idle
132516.569,0.104,idle
132583.226,0.073,idle
132649.883,0.054,idle
132716.54,0.056,idle
132783.197,0.049,idle
132849.857,0.03,idle
132916.519,0.019,idle
132983.175,0.042,idle
133049.835,0.017,idle
133116.488,-0.013,idle
133183.151,-0.034,idle
133249.805,-0.036,idle
133316.463,-0.046,idle
133383.126,-0.023,idle
133449.781,-0.008,idle
133516.442,0.011,idle
133583.093,0.03,idle
133649.755,0.062,idle
133716.413,0.054,idle
133783.073,0.07,idle
133849.732,0.061,idle
133916.388,0.07,idle
133983.043,0.06,idle
134049.7,0.072,idle
134116.363,0.098,idle
134183.02,0.111,idle
134249.68,0.105,idle
134316.337,0.102,idle
134382.993,0.116,idle
134449.649,0.128,idle
134516.311,0.128,idle
134582.967,0.151,idle
134649.623,0.177,idle
134716.28,0.213,idle
134782.938,0.283,idle
134849.601,0.332,idle
134916.258,0.394,idle
134982.914,0.441,idle
135049.572,0.536,idle
135116.229,0.616,idle
135182.889,0.669,idle
135249.545,0.708,idle
135316.203,0.748,idle
135382.86,0.776,idle
135449.523,0.804,idle
135516.182,0.853,idle
135582.834,0.892,idle
135649.494,0.913,idle
135716.15,0.949,idle
135782.814,0.921,idle
135849.468,0.941,idle
135916.128,0.949,idle
135982.786,0.941,idle
136049.446,0.919,idle
136116.101,0.898,idle
136182.758,0.901,idle
136249.419,0.901,idle
136316.072,0.907,idle
136382.731,0.843,idle
136449.389,0.792,idle
136516.045,0.716,idle
136582.703,0.602,idle
136649.361,0.491,idle
136716.024,0.369,fore lick
136782.682,0.248,fore lick
136849.337,0.148,fore lick
136915.997,0.037,fore lick
136982.653,-0.06,fore lick
137049.31,-0.177,fore lick
137115.97,-0.295,fore lick
137182.629,-0.404,fore lick
137249.288,-0.476,fore lick
137315.943,-0.544,fore lick
137382.602,-0.567,fore lick
137449.257,-0.616,fore lick
137515.917,-0.67,fore lick
137582.574,-0.695,fore lick
137649.235,-0.693,fore lick
137715.892,-0.704,fore lick
137782.55,-0.689,fore lick
137849.203,-0.669,fore lick
137915.865,-0.695,fore lick
137982.521,-0.697,fore lick
138049.18,-0.702,fore lick
138115.839,-0.695,fore lick
138182.496,-0.69,fore lick
138249.151,-0.694,fore lick
138315.813,-0.717,fore lick
138382.472,-0.726,fore lick
138449.126,-0.697,fore lick
138515.783,-0.68,fore lick
138582.445,-0.646,fore lick
138649.103,-0.634,fore lick
138715.759,-0.632,fore lick
138782.419,-0.617,fore lick
138849.077,-0.656,fore lick
138915.731,-0.647,fore lick
138982.389,-0.64,fore lick
139049.047,-0.629,fore lick
139115.709,-0.623,fore lick
139182.364,-0.628,fore lick
139249.021,-0.64,fore lick
